company,company_score,rank_company,diff_user_company,rank_user_score
동화기업,62.76,158.0,5.269999999999996,337.0
엑시온그룹,52.22,532.0,5.270000000000003,338.0
미래에셋캐피탈,52.22,532.0,5.270000000000003,338.0
한국과학기술연구원,62.77,157.0,5.280000000000001,339.0
한세실업,62.8,156.0,5.309999999999995,340.0
아이에스시,52.17,533.0,5.32,341.0
애터미,52.17,533.0,5.32,341.0
덕일산업,52.17,533.0,5.32,341.0
SK네트웍스서비스,52.16,534.0,5.330000000000005,342.0
문화방송,62.83,155.0,5.339999999999996,343.0
쿡앱스,52.15,535.0,5.340000000000003,344.0
건일제약,52.14,536.0,5.350000000000001,345.0
제이비우리캐피탈,52.12,537.0,5.3700000000000045,346.0
아이쓰리시스템,52.1,538.0,5.390000000000001,347.0
한국농수산식품유통공사,62.91,154.0,5.419999999999995,348.0
이웨이,52.07,539.0,5.420000000000002,349.0
코리아인,52.06,540.0,5.43,350.0
코리아이플랫폼,52.05,541.0,5.440000000000005,351.0
에이텍,52.05,541.0,5.440000000000005,351.0
슈프리마,52.05,541.0,5.440000000000005,351.0
지마켓,62.94,153.0,5.449999999999996,352.0
라이트브레인,52.04,542.0,5.450000000000003,353.0
누리플렉스,52.03,543.0,5.460000000000001,354.0
휴맥스,52.02,544.0,5.469999999999999,355.0
피앤피시큐어,52.02,544.0,5.469999999999999,355.0
모베이스전자,52.01,545.0,5.480000000000004,356.0
소만사,52.01,545.0,5.480000000000004,356.0
조이시티,52.0,546.0,5.490000000000002,357.0
한빛소프트,52.0,546.0,5.490000000000002,357.0
테스나,51.99,547.0,5.5,358.0
지에스건설,63.02,152.0,5.530000000000001,359.0
한국전자통신연구원,63.04,151.0,5.549999999999997,360.0
디지털대성,51.93,548.0,5.560000000000002,361.0
바이널씨,51.93,548.0,5.560000000000002,361.0
조아라,51.92,549.0,5.57,362.0
동국시스템즈,51.92,549.0,5.57,362.0
타임교육,51.9,550.0,5.590000000000003,363.0
제넥신,51.87,551.0,5.6200000000000045,364.0
그린스토어,51.85,552.0,5.640000000000001,365.0
케이티씨에스,63.13,150.0,5.640000000000001,365.0
아주약품,51.84,553.0,5.649999999999999,366.0
엠비씨플레이비(키자니아),51.82,554.0,5.670000000000002,367.0
휴먼비젼,51.82,554.0,5.670000000000002,367.0
두레시닝,51.8,555.0,5.690000000000005,368.0
위비스,51.8,555.0,5.690000000000005,368.0
한올바이오파마,51.79,556.0,5.700000000000003,369.0
국제손해사정,51.79,556.0,5.700000000000003,369.0
신한투자증권,63.2,149.0,5.710000000000001,370.0
대교,63.2,149.0,5.710000000000001,370.0
한미반도체,63.21,148.0,5.719999999999999,371.0
셀트리온제약,63.21,148.0,5.719999999999999,371.0
페퍼저축은행,51.75,557.0,5.740000000000002,372.0
제이엘케이,51.74,558.0,5.75,373.0
한국환경공단,63.27,147.0,5.780000000000001,374.0
유니에스,63.29,146.0,5.799999999999997,375.0
온라인팜,51.69,559.0,5.800000000000004,376.0
키움증권,63.31,145.0,5.82,377.0
해커스어학원,63.31,145.0,5.82,377.0
SK가스,63.33,144.0,5.839999999999996,378.0
녹십자의료재단,51.64,560.0,5.850000000000001,379.0
로보티즈,51.64,560.0,5.850000000000001,379.0
교보생명,63.36,143.0,5.869999999999997,380.0
하해,51.62,561.0,5.8700000000000045,381.0
한화자산운용,51.59,562.0,5.899999999999999,382.0
디에이치엘코리아,63.4,142.0,5.909999999999997,383.0
일진디스플레이,51.57,563.0,5.920000000000002,384.0
위본모터스,51.57,563.0,5.920000000000002,384.0
애드이피션시,51.57,563.0,5.920000000000002,384.0
아사달,51.56,564.0,5.93,385.0
현진스포텍,51.54,565.0,5.950000000000003,386.0
카길애그리퓨리나,51.53,566.0,5.960000000000001,387.0
시대고시기획시대교육,51.53,566.0,5.960000000000001,387.0
엘티삼보,51.52,567.0,5.969999999999999,388.0
롯데알미늄,51.52,567.0,5.969999999999999,388.0
아이헤이트플라잉버그스,51.52,567.0,5.969999999999999,388.0
상아프론테크,51.52,567.0,5.969999999999999,388.0
케이비저축은행,51.51,568.0,5.980000000000004,389.0
넛지헬스케어,51.5,569.0,5.990000000000002,390.0
경남제약,51.49,570.0,6.0,391.0
쥬비스다이어트,51.49,570.0,6.0,391.0
오비맥주,63.51,141.0,6.019999999999996,392.0
일렉트로닉아츠코리아유한책임회사,51.46,571.0,6.030000000000001,393.0
패션그룹형지,51.45,572.0,6.039999999999999,394.0
코맥스,51.44,573.0,6.050000000000004,395.0
소니코리아,51.43,574.0,6.060000000000002,396.0
클로잇,51.42,575.0,6.07,397.0
신세계푸드,63.56,140.0,6.07,397.0
한국화장품제조,51.41,576.0,6.080000000000005,398.0
대한뉴팜,51.41,576.0,6.080000000000005,398.0
에이원손해사정,51.38,577.0,6.109999999999999,399.0
에스티유니타스,51.38,577.0,6.109999999999999,399.0
모비릭스,51.37,578.0,6.1200000000000045,400.0
대보정보통신,51.37,578.0,6.1200000000000045,400.0
에스와이에스리테일,51.37,578.0,6.1200000000000045,400.0
한미약품,63.63,139.0,6.140000000000001,401.0
그라비티,51.33,579.0,6.160000000000004,402.0
메디앙스,51.32,580.0,6.170000000000002,403.0
펜타시큐리티,51.3,581.0,6.190000000000005,404.0
매그넘빈트,51.3,581.0,6.190000000000005,404.0
무림피앤피,51.3,581.0,6.190000000000005,404.0
지멘스,63.71,138.0,6.219999999999999,405.0
동인기연,51.25,582.0,6.240000000000002,406.0
에이치디에스,63.74,137.0,6.25,407.0
엘지헬로비전,51.23,583.0,6.260000000000005,408.0
오토리브,51.23,583.0,6.260000000000005,408.0
서울우유협동조합,51.22,584.0,6.270000000000003,409.0
인코스파트너스,51.21,585.0,6.280000000000001,410.0
에스티오,51.21,585.0,6.280000000000001,410.0
뱅크웨어글로벌,51.21,585.0,6.280000000000001,410.0
조광페인트,51.2,586.0,6.289999999999999,411.0
양지사,51.2,586.0,6.289999999999999,411.0
한국전자기술연구원,51.18,587.0,6.310000000000002,412.0
엘루오씨앤씨,51.16,588.0,6.330000000000005,413.0
이씨스,51.14,589.0,6.350000000000001,414.0
창의와탐구,51.13,590.0,6.359999999999999,415.0
국방과학연구소,63.85,136.0,6.359999999999999,415.0
하나증권,63.88,135.0,6.390000000000001,416.0
위즈코리아,51.08,591.0,6.410000000000004,417.0
이랜드이노플,51.07,592.0,6.420000000000002,418.0
화천기공,51.07,592.0,6.420000000000002,418.0
신성이엔지,51.06,593.0,6.43,419.0
에릭슨엘지,51.06,593.0,6.43,419.0
위메이드플레이,51.05,594.0,6.440000000000005,420.0
성원애드피아,51.04,595.0,6.450000000000003,421.0
이마트,63.95,134.0,6.460000000000001,422.0
테크빌교육,50.99,596.0,6.5,423.0
제이엠피코리아,50.99,596.0,6.5,423.0
이지미디어,50.97,597.0,6.520000000000003,424.0
큐텐테크놀로지(유),50.97,597.0,6.520000000000003,424.0
쿠도커뮤니케이션,50.96,598.0,6.530000000000001,425.0
헥토파이낸셜,50.94,599.0,6.550000000000004,426.0
팀프레시,50.94,599.0,6.550000000000004,426.0
티몬,64.05,133.0,6.559999999999995,427.0
아이티아이즈,50.92,600.0,6.57,428.0
스마트스코어,50.92,600.0,6.57,428.0
경성문화사,50.92,600.0,6.57,428.0
에몬스가구,50.91,601.0,6.580000000000005,429.0
한국코퍼레이션,50.9,602.0,6.590000000000003,430.0
위블링,50.89,603.0,6.600000000000001,431.0
슈피겐코리아,64.09,132.0,6.600000000000001,431.0
와그트래블,50.88,604.0,6.609999999999999,432.0
키위바인,50.88,604.0,6.609999999999999,432.0
엔미디어플랫폼,50.87,605.0,6.6200000000000045,433.0
하이투자증권,64.13,131.0,6.6399999999999935,434.0
시큐리타스코리아,50.85,606.0,6.640000000000001,435.0
놀부,50.85,606.0,6.640000000000001,435.0
현대퓨처넷,50.84,607.0,6.649999999999999,436.0
GC케어,50.84,607.0,6.649999999999999,436.0
헤럴드,50.84,607.0,6.649999999999999,436.0
키스템프,64.14,130.0,6.649999999999999,436.0
한국기계전기전자시험연구원,50.83,608.0,6.660000000000004,437.0
한일네트웍스,50.83,608.0,6.660000000000004,437.0
한국씨티은행,64.16,129.0,6.669999999999995,438.0
고진모터스,50.82,609.0,6.670000000000002,439.0
교통안전공단,64.17,128.0,6.68,440.0
아영에프비씨,50.81,610.0,6.68,440.0
씨티케이,50.79,611.0,6.700000000000003,441.0
번개장터,50.78,612.0,6.710000000000001,442.0
파세코,50.78,612.0,6.710000000000001,442.0
더크림유니언,50.77,613.0,6.719999999999999,443.0
넷마블,64.23,127.0,6.740000000000002,444.0
넷마블네오,50.75,614.0,6.740000000000002,444.0
트랜스코스모스,64.25,126.0,6.759999999999998,445.0
이씨에스텔레콤,50.73,615.0,6.760000000000005,446.0
올포랜드,50.72,616.0,6.770000000000003,447.0
유안타제3호기업인수목적,50.72,616.0,6.770000000000003,447.0
에스씨지솔루션즈,50.72,616.0,6.770000000000003,447.0
네오위즈,64.27,125.0,6.779999999999994,448.0
브랜드웍스코리아,50.7,617.0,6.789999999999999,449.0
씨에스윈드,50.7,617.0,6.789999999999999,449.0
아이뱅크[디지털웍,50.7,617.0,6.789999999999999,449.0
인벤,50.69,618.0,6.800000000000004,450.0
인텍전기전자,50.69,618.0,6.800000000000004,450.0
한화솔루션,64.31,124.0,6.82,451.0
현대코퍼레이션,64.32,123.0,6.829999999999991,452.0
아이지에스,50.66,619.0,6.830000000000005,453.0
윤성에프앤씨,50.66,619.0,6.830000000000005,453.0
이든앤앨리스마케팅,50.66,619.0,6.830000000000005,453.0
엘엑스세미콘,64.33,122.0,6.839999999999996,454.0
웅진식품,50.65,620.0,6.840000000000003,455.0
한국교육학술정보원,50.63,621.0,6.859999999999999,456.0
백패커,50.62,622.0,6.8700000000000045,457.0
진흥기업,50.61,623.0,6.880000000000003,458.0
KB캐피탈,64.38,121.0,6.8899999999999935,459.0
원봉,50.6,624.0,6.890000000000001,460.0
한국로슈,50.58,625.0,6.910000000000004,461.0
해성옵틱스,50.58,625.0,6.910000000000004,461.0
플립커뮤니케이션즈,50.57,626.0,6.920000000000002,462.0
코세스,50.56,627.0,6.93,463.0
홈플러스,64.42,120.0,6.93,463.0
현대에버다임,50.55,628.0,6.940000000000005,464.0
신한저축은행,50.55,628.0,6.940000000000005,464.0
롯데쇼핑,64.43,119.0,6.940000000000005,464.0
제이에스알마이크로코리아,50.54,629.0,6.950000000000003,465.0
에스케이티엔에스,50.54,629.0,6.950000000000003,465.0
와이티에스,50.53,630.0,6.960000000000001,466.0
대상,64.46,118.0,6.969999999999992,467.0
그리드위즈,50.52,631.0,6.969999999999999,468.0
커리어넷,50.51,632.0,6.980000000000004,469.0
풍산홀딩스,50.47,633.0,7.020000000000003,470.0
NH농협은행,64.51,117.0,7.020000000000003,470.0
에스원,64.52,116.0,7.029999999999994,471.0
인스웨이브시스템즈,50.46,634.0,7.030000000000001,472.0
탑코,50.46,634.0,7.030000000000001,472.0
유엘코리아,50.45,635.0,7.039999999999999,473.0
이노뎁,50.45,635.0,7.039999999999999,473.0
아이센스에프앤씨,50.44,636.0,7.050000000000004,474.0
에스씨아이평가정보,50.44,636.0,7.050000000000004,474.0
로커스,50.44,636.0,7.050000000000004,474.0
에이치디현대인프라코어,64.55,115.0,7.059999999999995,475.0
대두식품,50.43,637.0,7.060000000000002,476.0
아이온커뮤니케이션즈,50.43,637.0,7.060000000000002,476.0
아시아경제,50.42,638.0,7.07,477.0
마이뮤직테이스트,50.41,639.0,7.080000000000005,478.0
유비케어,50.41,639.0,7.080000000000005,478.0
보령,64.58,114.0,7.089999999999996,479.0
한국후지필름비즈니스이노베이션,50.39,640.0,7.100000000000001,480.0
초록마을,50.38,641.0,7.109999999999999,481.0
티오케이첨단재료,50.37,642.0,7.1200000000000045,482.0
삼정펄프,50.37,642.0,7.1200000000000045,482.0
한화생명보험,64.62,113.0,7.130000000000003,483.0
에스티아이,50.36,643.0,7.130000000000003,483.0
디에스이엔,50.32,644.0,7.170000000000002,484.0
대성산업,50.31,645.0,7.18,485.0
코리아크레딧뷰로,50.31,645.0,7.18,485.0
에이피텍,50.3,646.0,7.190000000000005,486.0
포스코DX,64.68,112.0,7.190000000000005,486.0
한국관광공사,64.7,111.0,7.210000000000001,487.0
한국사회보장정보원,50.28,647.0,7.210000000000001,487.0
아워홈,64.72,110.0,7.229999999999997,488.0
한국후지쯔,50.25,648.0,7.240000000000002,489.0
뉴시스,50.23,649.0,7.260000000000005,490.0
바른컴퍼니,50.23,649.0,7.260000000000005,490.0
와이비엠넷,50.22,650.0,7.270000000000003,491.0
세종파마텍,50.22,650.0,7.270000000000003,491.0
NAVER I&S,64.76,109.0,7.270000000000003,491.0
시스원,50.21,651.0,7.280000000000001,492.0
팜스빌,50.2,652.0,7.289999999999999,493.0
코이스,50.2,652.0,7.289999999999999,493.0
픽스다인웨이메이커,50.2,652.0,7.289999999999999,493.0
씨케이코퍼레이션즈,50.2,652.0,7.289999999999999,493.0
중앙일보,64.8,108.0,7.309999999999995,494.0
신세계아이앤씨,64.8,108.0,7.309999999999995,494.0
한국정보기술단,50.16,653.0,7.330000000000005,495.0
리치푸드,50.12,654.0,7.3700000000000045,496.0
어드밴텍케이알,50.12,654.0,7.3700000000000045,496.0
인성의료재단,50.11,655.0,7.380000000000003,497.0
씨게이트,64.87,107.0,7.380000000000003,497.0
휴림로봇,50.09,656.0,7.399999999999999,498.0
알피니언메디칼시스템,50.05,657.0,7.440000000000005,499.0
한국정보인증,50.05,657.0,7.440000000000005,499.0
윕스,50.03,658.0,7.460000000000001,500.0
동아사이언스,49.99,659.0,7.5,501.0
알앤비소프트,49.98,660.0,7.510000000000005,502.0
엠서클,49.98,660.0,7.510000000000005,502.0
한국공항,65.01,106.0,7.520000000000003,503.0
비아트론,49.93,661.0,7.560000000000002,504.0
쿠쿠홀딩스,65.06,105.0,7.57,505.0
로지시스,49.91,662.0,7.580000000000005,506.0
한국평가데이터,49.91,662.0,7.580000000000005,506.0
네티브,49.88,663.0,7.609999999999999,507.0
어바웃펫,49.88,663.0,7.609999999999999,507.0
우진플라임,49.88,663.0,7.609999999999999,507.0
한국교통연구원,49.88,663.0,7.609999999999999,507.0
플랜아이,49.87,664.0,7.6200000000000045,508.0
포인트모바일,49.84,665.0,7.649999999999999,509.0
프레임아웃,49.83,666.0,7.660000000000004,510.0
농심,65.15,104.0,7.660000000000004,510.0
칩스앤미디어,49.83,666.0,7.660000000000004,510.0
한국해양과학기술원,49.82,667.0,7.670000000000002,511.0
대덕,49.81,668.0,7.68,512.0
유호스트,49.79,669.0,7.700000000000003,513.0
이루온,49.78,670.0,7.710000000000001,514.0
한솔테크닉스,49.78,670.0,7.710000000000001,514.0
디지캡,49.77,671.0,7.719999999999999,515.0
에이치와이소프트,49.77,671.0,7.719999999999999,515.0
켐트로닉스,49.77,671.0,7.719999999999999,515.0
유버,49.77,671.0,7.719999999999999,515.0
서영엔지니어링,49.76,672.0,7.730000000000004,516.0
한무컨벤션,49.76,672.0,7.730000000000004,516.0
큐엠씨,49.75,673.0,7.740000000000002,517.0
다날에프엔비,49.74,674.0,7.75,518.0
페이레터,49.73,675.0,7.760000000000005,519.0
에이에이씨티,49.73,675.0,7.760000000000005,519.0
국민은행,65.27,103.0,7.779999999999994,520.0
이피엠네트워크,49.71,676.0,7.780000000000001,521.0
에스트래픽,49.7,677.0,7.789999999999999,522.0
브링스코리아,49.7,677.0,7.789999999999999,522.0
한국보건산업진흥원,49.68,678.0,7.810000000000002,523.0
브이피,49.68,678.0,7.810000000000002,523.0
인성정보,49.67,679.0,7.82,524.0
도쿄일렉트론코리아,65.32,102.0,7.829999999999991,525.0
인픽스,49.66,680.0,7.830000000000005,526.0
야놀자,65.36,101.0,7.869999999999997,527.0
엔에스오케이,49.62,681.0,7.8700000000000045,528.0
엠케이전자,49.62,681.0,7.8700000000000045,528.0
뉴엔에이아이,49.6,682.0,7.890000000000001,529.0
남성해운,49.59,683.0,7.899999999999999,530.0
에프엠케이(FMK),49.58,684.0,7.910000000000004,531.0
디스트릭트코리아,49.56,685.0,7.93,532.0
웹케시,49.56,685.0,7.93,532.0
린컴퍼니,49.55,686.0,7.940000000000005,533.0
바바라 신세계아울렛,49.55,686.0,7.940000000000005,533.0
엠게임,49.51,687.0,7.980000000000004,534.0
(재)네이버 커넥트,49.5,688.0,7.990000000000002,535.0
한성,49.5,688.0,7.990000000000002,535.0
아이엘사이언스,49.5,688.0,7.990000000000002,535.0
티웨이항공,65.49,100.0,7.999999999999993,536.0
현대글로비스,65.49,100.0,7.999999999999993,536.0
세종텔레콤,49.49,689.0,8.0,537.0
아이씨비,49.47,690.0,8.020000000000003,538.0
엔비티,49.47,690.0,8.020000000000003,538.0
아이지에이웍스,49.47,690.0,8.020000000000003,538.0
지앤지커머스,49.47,690.0,8.020000000000003,538.0
코리아에프티,49.46,691.0,8.030000000000001,539.0
조선비즈,49.46,691.0,8.030000000000001,539.0
와일리,49.46,691.0,8.030000000000001,539.0
한국한의학연구원,49.46,691.0,8.030000000000001,539.0
이노시뮬레이션,49.45,692.0,8.04,540.0
대상정보기술,49.44,693.0,8.050000000000004,541.0
리드코프,49.44,693.0,8.050000000000004,541.0
오릭스캐피탈코리아,49.44,693.0,8.050000000000004,541.0
샘표,65.55,99.0,8.059999999999995,542.0
레드캡투어,49.43,694.0,8.060000000000002,543.0
한국학술정보,49.43,694.0,8.060000000000002,543.0
한국다이이찌산쿄,49.42,695.0,8.07,544.0
정우비나,49.41,696.0,8.080000000000005,545.0
DB손해보험,65.58,98.0,8.089999999999996,546.0
일진글로벌홀딩스,49.4,697.0,8.090000000000003,547.0
웅진컴퍼스,49.39,698.0,8.100000000000001,548.0
갑진,49.39,698.0,8.100000000000001,548.0
패스트뷰,49.39,698.0,8.100000000000001,548.0
PUMA KOREA Ltd.,49.39,698.0,8.100000000000001,548.0
도드람푸드,49.38,699.0,8.11,549.0
일동제약,65.61,97.0,8.119999999999997,550.0
피씨엔,49.37,700.0,8.120000000000005,551.0
조선방송,49.35,701.0,8.14,552.0
체리부로,49.35,701.0,8.14,552.0
펜타시스템테크놀러지,49.35,701.0,8.14,552.0
대우건설,65.66,96.0,8.169999999999995,553.0
쏨니아,49.32,702.0,8.170000000000002,554.0
케이더블유이코리아,49.32,702.0,8.170000000000002,554.0
디지비생명보험,49.31,703.0,8.18,555.0
폴리인스퍼레이션,49.29,704.0,8.200000000000003,556.0
미디어그룹사람과숲,49.27,705.0,8.219999999999999,557.0
에스이에스,49.26,706.0,8.230000000000004,558.0
미디어윌네트웍스,49.25,707.0,8.240000000000002,559.0
엔에이치엔,65.74,95.0,8.249999999999993,560.0
유니슨,49.24,708.0,8.25,561.0
한국일보사,49.21,709.0,8.280000000000001,562.0
파라텍,49.2,710.0,8.29,563.0
레이언스,49.19,711.0,8.300000000000004,564.0
바텍이우홀딩스,49.19,711.0,8.300000000000004,564.0
유니온커뮤니티,49.19,711.0,8.300000000000004,564.0
디케이씨,49.18,712.0,8.310000000000002,565.0
브리지텍,49.18,712.0,8.310000000000002,565.0
틸론,49.18,712.0,8.310000000000002,565.0
